307,"KCP Mandala Hayam Wuruk Plaza Lt.Dasar Blok A/144, Jln. Hayam Wuruk Jakarta 021-2600404, 2600388-89, 2600413-1","","","2013-04-25",""
308,"KCP Duta Merlin Komp. Duta Merlin Blok A No. 24-25, Jln. Gajah Mada 3-5 Jakarta 0","","","2013-04-25",""
309,"KCP Kedoya Baru Ruko Tomang Tol Raya Blok A 1/21-22 Jakarta 021-5803228-31","","","2013-04-25",""
310,"KCP Tomang Raya Jln. Tomang Raya 64 Jakarta 021-5669000 (hunting)","","","2013-04-25",""
311,"KCP Latumenten Jln. Prof. Dr. Latumenten 28 Jakarta 021-6319274-75, 6310261","","","2013-04-25",""
312,"KCP S. Parman Jln. S. Parman 184 Padang 0751-53085-88","","","2013-04-25",""
313,"KCP Kapuk Kamal Jln. Raya Kapuk Kamal No. 1A Blok DEF Jakarta 021-6198279, 6198282","","","2013-04-25",""
314,"KCU KUPANG Jln. Tompello 23 A Kupang 0380-832801 (hunting)","","","2013-04-25",""
319,"KCU WISMA 46 Wisma 46, lt.dasar, Jln. Jend. Sudirman Kav. 1 Jakarta 021-5744546(h), 5744420-34-50-70,","","","2013-04-25",""
321,"KCP Sutisna Senjaya Jln. Sutisna Senjaya 82 Tasikmalaya 0265-334962, 330908","","","2013-04-25",""
326,"KCP Muka Kuning Wisma Batamindo # 01-03/04, Jln. Rasamala 1 Batam 0778-611452, 611557, 611447","","","2013-04-25",""
328,"KCP Caruban Jln. Raya 173 Madiun 0351-383306, 384101","","","2013-04-25",""
329,"KCP Baliwerti Jln. Baliwerti 119-121 Kav. 37-38 Surabaya 031-5319732, 5324502, 5324497 (hum","","","2013-04-25",""
335,"KCU MANGGA DUA RAYA Jl.Mangga Dua Raya Blok C-5 Kav. No.1 Jakarta 021-6011410 (hunting)","","","2013-04-25",""
336,"KCP Tanah Abang Zona 3 Gd. Jembatan Tanah Abang Blok A Zona 3, Jln. KH Wahid Hasyim Jakarta 021-23570283, 23570302, 23570384","","","2013-04-25",""
337,"KCP Dayeuhkolot Jln. Raya Dayeuhkolot 463 B Bandung 022-5200859","","","2013-04-25",""
340,"KCP Nagoya Komp. Sakura Anpan, Jln. Imam Bonjol Blok B 6-8 Batam 0778-457687 (hunting","","","2013-04-25",""
341,"KCP Iskandar Jln. Letkol Iskandar No. 18, Komplek Palembang Indah Mall Palembang 0711-310035, 310150, 310177","","","2013-04-25",""
342,"KCU MATRAMAN Jln. Matraman Raya 14-16 Jakarta 021-8581259 (hunting)","","","2013-04-25",""
343,"KCP Cikarang Ruko Cikarang Plaza, Jln. Yos Sudarso Blok B No. 5-6 Bekasi 021-8900185, 8900867-68","","","2013-04-25",""
344,"KCP Tidar Komp. Pert.Rejotumoto A 8-10, Jln. Tidar Magelang 0293-364383 (hunting)","","","2013-04-25",""
345,"KCP Pondok Lestari Ruko Pdk Lestari Blok C/7-8, Jln. Ciledug Raya Tangerang 021-5847619, 5847620","","","2013-04-25",""
346,"KCU SOEKARNO HATTA Jln. Soekarno Hatta 240 Bandung 022-5403343 (hunting)","","","2013-04-25",""
347,"KCP Sultan Muhammad Jln. Sultan Muhammad 136 Pontianak 0561-738051","","","2013-04-25",""
348,"KCP Dewi Sartika Jln. Dewi Sartika 15 Cianjur 0263-262001-04, 261001","","","2013-04-25",""
349,"KCP Iskandar Muda Jln. Iskandar Muda 123 Medan 061-4144500 (hunting)","","","2013-04-25",""
350,"KCP Hayam Wuruk Jln. Hayam Wuruk 54 Jakarta 021-6280124-25","","","2013-04-25",""
353,"KCP Industri Jln. Industri II No. 14 Semarang 024-6581091","","","2013-04-25",""
358,"KCP Pasar Wage Jln. DI Panjaitan, Ruko 12 Purwokerto 0281-631460, 632152, 632154","","","2013-04-25",""
360,"KCP Pasar Pagi Tegal Jln. A. Yani No. 74 Tegal 0283-351007, 340303","","","2013-04-25",""
362,"KCP Slawi Jln. Jend. Sudirman No. 46 Slawi 0283-492658","","","2013-04-25",""
363,"KCP Tunjungan Plaza Komp. Pertokoan Tunjungan Plaza I LG-07B, Jln.Basuki Rachmat 8-12A Surabaya 031-5459627, 5459637","","","2013-04-25",""
364,"KCP Rajawali Jln. Rajawali 53 G Surabaya 031-3542291, 3542348","","","2013-04-25",""
369,"KCP Pasar Tanah Abang Jln. KH Fachrudin 36 Blok D/23 Jakarta 0","","","2013-04-25",""
370,"KCP Karang Anyar Jln. Karang Anyar Blok A1 No.14-15 Jakarta 021-2600193, 2600196, 2600200","","","2013-04-25",""
371,"KCP Sei Pinyuh Jln. Raya Terminal 05-06, Sei Pinyuh Pontianak 0561-","","","2013-04-25",""
372,"KCU KEDOYA PERMAI Ruko Taman Kedoya Permai, Blok A 1A No.4-5 Jakarta 021-5310055 (hunting), 5344939 (hu","","","2013-04-25",""
373,"KCP Roxy Square Gedung Roxy Square - Basement Blok A2, Jln. Kyai Tapa no.1 Jakarta 021-","","","2013-04-25",""
374,"KCP Cipto Mangunkusumo Jln. Dr Cipto Mangunkusumo 4E Cirebon 0231-201218, 210937","","","2013-04-25",""
375,"KCP Graha Inti Fauzi Gd. Graha Inti Fauzi Lt. Dasar, Jln. Buncit Raya No. 22, Pejaten Jakarta 0","","","2013-04-25",""
376,"KCP Majalaya Jln. Raya Laswi 212 A Bandung 0","","","2013-04-25",""
378,"KCP Cikampek Jln. A. Yani 53 Karawang 0264-313491, 313856","","","2013-04-25",""
379,"KCP Taman Kopo Indah Kompleks Perumahan Taman Kopo Indah II, Blok I B No. 31-32 Bandung 022-5412694-95","","","2013-04-25",""
380,"KCU TANJUNG PINANG Jln. Temiang 27-29, (Riau) Tanjung Pinang 0771-23571 (h), 23643 (h), 23612 (h","","","2013-04-25",""
381,"KCP Tembaan Jln. Tembaan 17B Surabaya 031-5319267, 5324492, 5324495","","","2013-04-25",""
382,"KCP Sultan Agung Jln. Sutan Agung No. 141 Pekalongan 0285-433582-84","","","2013-04-25",""
383,"KCU BUKIT BARISAN Jln. Bukit Barisan 3 Medan 061-4515800 (hunting), 4557133","","","2013-04-25",""
384,"KCP Delta Plaza Plaza Surabaya lt.1 No.6-7, Jln. Pemuda 33-37 Surabaya 031-5312808, 5313828 (hunting), 53","","","2013-04-25",""
386,"KCP Pluit Timur Jln. Pluit Timur Blok L Barat Kav. 41-42 No.12A-14 Jakarta 0","","","2013-04-25",""
388,"KCP Dharmahusada Jln. Dharmahusada No. 203 Surabaya 031-5947633, 5947676","","","2013-04-25",""
389,"KCP Muliosari Jln. Muliosari 364 A Blok Z.56 Surabaya 031-5933388 ( Direct), 5937500 (hu","","","2013-04-25",""
391,"KCP Bungur Jln. Bungur Besar Raya 32 & 32A Jakarta 021-4219627, 4248430, 4255606 (hun","","","2013-04-25",""
392,"KCP Purwosari Jln. Slamet Riyadi 488 Solo 0271-712830, 714210","","","2013-04-25",""
393,"KCP Kartasura Jn. Raya Kartasura Bok C 1-2 Solo 0271-780305, 780435","","","2013-04-25",""
394,"KCP Urip Sumoharjo Jln. Urip Sumoharjo 133 Solo 0271-646552-3, 635500","","","2013-04-25",""
395,"KCP Klungkung Jln. Diponegoro 40 Klungkung 0366-21966","","","2013-04-25",""
397,"KCP Cideng Barat Jln. Cideng Barat 53 Jakarta 021-3842653","","","2013-04-25",""
398,"KCP Mandala Raya Jln. Mandala Raya 14 Jakarta 021-5666756 (hunting)","","","2013-04-25",""
399,"KCP Citra Garden Perum. Citra Garden I Blok I.1/4 Jakarta 021-5401239, 5401802","","","2013-04-25",""
401,"KCP Ketapang Komp.Ketapang Indah Blok A/3-4, Jln. KH Zainal Arifin Jakarta 021-2600409 (hunting), 2600418","","","2013-04-25",""
402,"KCP Mangunsarkoro Jln. Mangunsarkoro 24 Cianjur 0263-262930-31, 262933","","","2013-04-25",""
406,"KCP Cileungsi Cileungsi Trade Center Blok C 10-11, Jln. Raya Narogong Km. 22,5, Cileungsi Bogor 021-8233001-03","","","2013-04-25",""
407,"KCP Muara Karang 3 Jln. Galeri Niaga Mediterania Blok X.3 Kav.No.A8.J, Pantai Indah Kapuk Jakarta 021-5882943-44, 5882947","","","2013-04-25",""
408,"KCP Kapuk Muara Komp.Duta Harapan Indah, Jln. Kapuk Muara Blok K.32-33 Jakarta 021-6606181-83","","","2013-04-25",""
409,"KCP Suari Jln. Suari 18 Semarang 024-3556578, 3554773, 3554774","","","2013-04-25",""
410,"KCP Ambengan Pert. Ambengan Plaza, Jln. Ngemplak 30 Blok A.15 Surabaya 031-5319723, 5317821","","","2013-04-25",""
412,"KCP Klender Jln. I Gusti Ngurah Rai 8 A-B Jakarta 021-8614655-56","","","2013-04-25",""
413,"KCP Kelapa Gading Villa Jln. Boulevard Barat Raya Blok LC No.51-52 Jakarta 021-4507890-91, 4507892-94","","","2013-04-25",""
414,"KCP Kramat Jaya Jln. Kramat Jaya Blok F1/10 Jakarta 021-4400742 (hunting)","","","2013-04-25",""
415,"KCP Mardika Jln. Pertokoan Mardika Blok A 1 No. 3-4 Ambon 0911-56315-16","","","2013-04-25",""
416,"KCP Gianyar Jln. Airlangga No. 2 Gianyar 0361-","","","2013-04-25",""
419,"KCP Sunter Danau Jln. Danau Agung 2 Blok E2 No. 1A, Sunter Podomoro Jakarta 021-6400090-92","","","2013-04-25",""
421,"KCP Depok Jln. Margonda Raya No. 379 Depok 021-7870342-43, 7870345-46","","","2013-04-25",""
422,"KCP Kroya Jln. A. Yani No. 09 Kroya Cilacap 0282-494090, 434191","","","2013-04-25",""
424,"KCP Ajibarang Jln. Raya Pancasan No. 34, Ajibarang Purwokerto 0281-572425, 572426","","","2013-04-25",""
426,"KCP Telogorejo Jln. KH Ahmad Dahlan No. 25 Semarang 024-8442555, 8442666, 8411907","","","2013-04-25",""
427,"KCP Siliwangi Jl.Siliwangi 101 Bogor 0251-313737 (hunting)","","","2013-04-25",""
428,"KCU SUNTER MALL Jln. Danau Sunter Utara Blok G 7 III No.1-2, Sunter Podomoro Jakarta 021-6400748, 6401851-52","","","2013-04-25",""
429,"KCP A. Yani Jln. Jend. Achmad Yani 208 Surabaya 031-8292520 (hunting), 8291519","","","2013-04-25",""
430,"KCP Teluk Betung Jln. Ikan Gurame 24-26 Bandar Lampung 0721-485489, 486747","","","2013-04-25",""
431,"KCP Ciranjang Komp.Ciranjang Indah No.2, Jln. Raya Ciranjang Cianjur 0263-321792-93","","","2013-04-25",""
433,"KCP Majenang Jln. Diponegoro 318, Majenang Cilacap 0280-621081, 621367","","","2013-04-25",""
434,"KCP Lomanis Jln. Jend. Gatot Subroto No. 54 Gunungsimping Cilacap 0282-534380, 534199","","","2013-04-25",""
435,"KCP Cokroaminoto Jln. Cokroaminoto No. 32 E Denpasar 0361-418131, 418132","","","2013-04-25",""
436,"KCP Tebet Barat Jln. Tebet Barat IX/40 Jakarta 021-8301037, 8304297","","","2013-04-25",""
437,"KCU A. YANI Jln. A. Yani 656-658 Bandung 022-7206706 (hunting)","","","2013-04-25",""
438,"KCP Burangrang Jln. Burangrang 44 Bandung 0","","","2013-04-25",""
441,"KCP Plaza Sentral Jln. Jend. Sudirman Kav.47 Jakarta 021-5207990, 2511344, 2511347","","","2013-04-25",""
445,"KCP Katamso Jln. Brigjen Katamso 141 Yogyakarta 0274-371454 (hunting)","","","2013-04-25",""
446,"KCP A. Yani Jln. Ahmad Yani 165 Garut 0","","","2013-04-25",""
449,"KCP Banda Jln. Banda 39 Bandung 022-4201664, 432645","","","2013-04-25",""
450,"KCU MENARA BIDAKARA Menara Bidakara Lt. Lobby dan Lt.1, Jln. Gatot Subroto Kav.71-73 Jakarta 021-83700809 (hunting)","","","2013-04-25",""
453,"KCP Lingkar Selatan Komp. Ruko Kopo Plaza B.03-04, Jln. Peta 33 Bandung 022-6036457-58","","","2013-04-25",""
454,"KCP Jembatan Merah Plaza Komp.Jemb.Mrh Plz lt.Dasar Blok B/6-8,Jl.Jayengrono 1 Surabaya 031-3556021-25","","","2013-04-25",""
455,"KCP Gondongdia Lama Jln. R.P. Soeroso No. 25 Jakarta 021-39135180","","","2013-04-25",""
456,"KCP Urip Sumoharjo Jln. Urip Sumoharjo 65 Yogyakarta 0","","","2013-04-25",""
458,"KCP Bursa Efek Jakarta Gd. Bursa Efek Jakarta, Tower II G-09 & 108, Jln. Jend. Sudirman Kav. 52-53 Jakarta 021-5153020-21, 5153023-25","","","2013-04-25",""
459,"KCP Wisma Indocement Wisma Indocement, Gd.Annex Lt. Dasar, Jl. Jend. Sudirman Kav. 1 Jakarta 021-2510101","","","2013-04-25",""
460,"KCP Kota Bukit Indah Kawasan Kota Bukit Indah Kav.A II/29 No.RK 5 Purwakarta 0264-351411, 351568","","","2013-04-25",""
462,"KCP Majapahit Jln. Majapahit 112 Semarang 024-6722048, 6722049","","","2013-04-25",""
463,"KCP Margomulyo Jln. Margomulyo No. 9 Blok AA 11-12 Surabaya 031-7494218, 7494214","","","2013-04-25",""
464,"KCP Kertajaya Indah Jln. Manyar Kertoardjo 95 Surabaya 031-5924592-93, 5930739, 5941116","","","2013-04-25",""
466,"KCP Mal Ciputra Mal Ciputra LG II No. 24-28, Jln. Arteri S. Parman, Slipi Jakarta 021-5606531, 5607585, 5661048","","","2013-04-25",""
467,"KCP Mal Taman Anggrek Lower Ground Lot. C 07, Jln. S. Parman Kav. 21, Slipi Jakarta 021-5639174, 5639176, 5639178","","","2013-04-25",""
468,"KCU INDRAPURA Jln. Indrapura 35 Surabaya 031-3572888 (hunting)","","","2013-04-25",""
469,"KCP Kenjeran Jln. Kenjeran 66 Surabaya 031-3720364 (hunting)","","","2013-04-25",""
470,"KCP Darmo Indah Timur Jln. Darmo Indah Timur Blok SS No. 22 Surabaya 0","","","2013-04-25",""
472,"KCP Mega Galaxy Jln. Pertokoan Galaxy Blok 14 A No. 3 A Surabaya 031-5990097, 5939530, 5939544, 593","","","2013-04-25",""
473,"KCP Pamulang Jln. Raya Pamulang Blok SH 21 No.17-18 Tangerang 021-7432427-28","","","2013-04-25",""
474,"KCP Bintaro Sektor 3 Ruko Graha Marcella No. 3 & 3 A Jln. Bintaro Utama Sektor 3 A Tangerang 021-7362657","","","2013-04-25",""
475,"KCP Ciputat 2 Jln. Ciputat Raya 10 E-F Jakarta 021-7201651, 7201654","","","2013-04-25",""
476,"KCP Pasar Cipulir Komp. Cipulir Permai No. 9 E, Jln. Raya Ciledug Jakarta 021-73880318-19","","","2013-04-25",""
477,"KCP Samanhudi Jln. Samanhudi 57 B Jakarta 021-3919571-72 (huntung), 3519586","","","2013-04-25",""
478,"KCP Wahid Hasyim Jln. KH Wahid Hasyim 82 Jakarta 021-3903979","","","2013-04-25",""
479,"KCP Bojong Indah Komp. Bojong Indah Cengkareng, Jln. Pakis Raya 88 H Jakarta 021-5818548, 5825679","","","2013-04-25",""
480,"KCP Mangga Dua ITC Gedung ITC Mangga Dua Lt.IV Blok B No.20-25, 29-32, Jln. Mangga Dua Raya Jakarta 021-6015205, 6016171","","","2013-04-25",""
481,"KCP Teluk Mas Jln. Teluk Gong No. 9 & 9A Jakarta 021-6612075, 6628961","","","2013-04-25",""
482,"KCP Untar I Universitas Tarumanegara Blok I & P, Jln. Letjen S. Parman 1 Jakarta 021-5667284, 5667286-87","","","2013-04-25",""
483,"KCP Untar II Jln. Arteri S. Parman Jakarta 021-5655559, 5655564","","","2013-04-25",""
484,"KCP Keamanan Jln. Keamanan 50 Jakarta 021-6325866, 6325870-72","","","2013-04-25",""
485,"KCP Lokasari Komp. Lokasari Plaza Blok B 45, Jln. Mangga Besar 81 Jakarta 021-6012168, 6253245","","","2013-04-25",""
487,"KCP Pademangan Jln. Pademangan IV No. 2A & 2B Jakarta 021-6415104-05, 645135","","","2013-04-25",""
488,"KCP Jelambar Kavling Polri, Jln. Hadiah Blok B-7 No.706 Jakarta 021-5661660, 56962464","","","2013-04-25",""
489,"KCP Taman Aries Rukan Kencana Niaga Blok D-1 No. 1 A Jakarta 021-5855219, 5855254","","","2013-04-25",""
490,"KCP Taman Permata Buana Ruko Taman Permata Buana, Jln. Pulau Bira III Blok D1/36-37 Kembangan Jakarta 021-5818501, 5801684","","","2013-04-25",""
491,"KCP Wisma Relasi Jln. Panjang 333 Jakarta 021-5322059, 5322060","","","2013-04-25",""
494,"KCP Alaydrus Jln. Alaydrus 48 B Jakarta 021-6338411, 6345073, 3518409","","","2013-04-25",""
496,"KCP Jatinegara Timur Jln. Jatinegara Timur No. 39 Jakarta 0","","","2013-04-25",""
497,"KCU SERPONG Jln. Raya Serpong Km. 3 No.9 A-D Tangerang 021-53152262","","","2013-04-25",""
498,"KCP Gedung Hijau Jln. Gedung Hijau Raya No. 41, Pondok Indah Jakarta 021-75817850, 7655981","","","2013-04-25",""
5000,"KCP Taman Sunter Indah Taman Sunter Indah Blok KI-1/31 Jakarta 021-6500489, 6500630, 6519822","","","2013-04-25",""
5005,"KCP Senayan City Senayan City L3 - 56, Jln. Asia Afrika Lot 19 Jakarta 021-72781515","","","2013-04-25",""
5010,"KCP Bintaro Jln. RC. Veteran 8 D Jakarta 021-7370870-71","","","2013-04-25",""
5015,"KCP Mega Kuningan Gedung Oakwood Premier Cozmo Jl. Lingkar Mega Kuningan Blok E 4.2 No. 1 Jakarta 021-25542450","","","2013-04-25",""
5020,"KCP Graha Paramita Jln. Denpasar Raya, Kuningan Jakarta 0","","","2013-04-25",""
5025,"KCP Grha Surya Jln. Setiabudi Selatan I Kav. 9 Jakarta 021-57904765","","","2013-04-25",""
5035,"KCP Wisma Mulia Wisma Mulia Suite G02, Jln. Gatot Subroto No. 42 Jakarta 021-52971225","","","2013-04-25",""
5040,"KCP Adhi Graha Gedung Adhi Graha - Ground Floor Unit C, Jln. Jend. Gatot Subroto Kav. 56 Jakarta 021-5268479","","","2013-04-25",""
5050,"KCP ITC Permata Hijau Grand Permata Hijau Type Emerald no. 12 & 14, Jln. Arteri Permata Hijau Jakarta 0","","","2013-04-25",""
5060,"KCP Babatan Pantai Jln. Babatan Pantai 2 T Surabaya 031-3818090 (hunting)","","","2013-04-25",""
5090,"KCP Genteng Kali Jln. Genteng Kali 89 Surabaya 031-5465542","","","2013-04-25",""
5100,"KCP Gemblongan Jln. Gemblong 63 L Surabaya 031-5469831-2","","","2013-04-25",""
5110,"KCP Kalianyar Jln. Ngaglik No. 23 Surabaya 031-3763090","","","2013-04-25",""
5120,"KCP Prapen Jln. Raya Prapen 38 Surabaya 0","","","2013-04-25",""
5130,"KCP Perak Timur Jln. Perak Timur no. 518 E Surabaya 031-3292926","","","2013-04-25",""
5140,"KCP Bandung Trade Centre Lower Ground Floor No. F.1, Jln. Dr. Djundjunan No. 143-149 Bandung 022-2033068, 2030330","","","2013-04-25",""
5150,"KCP Abdul Rachman Saleh Jln. Abdul Rachman Saleh 77 Bandung 022-6020876-78","","","2013-04-25",""
5170,"KCP Cihampelas Jln. Cihampelas No. 119 B Bandung 022-2060995, 2060996","","","2013-04-25",""
5190,"KCP Tidar 2 Jln. Tidar No. 18 C Surabaya 031-5473270, 5311032","","","2013-04-25",""
5200,"KCP Klampis Ruko Sinar Galaxi, Jln. Klampis Jaya 92-94 Surabaya 031-5925115, 5924980","","","2013-04-25",""
5210,"KCP Bulevar Hijau Komp. Sentra Niaga Bulevar Hijau Kav. 33-35, Medan Satria Bekasi 021-88987185-86, 8884788","","","2013-04-25",""
5220,"KCP Lippo Cikarang Jln. M. Thamrin Blok B-9, Thamrin Square Lippo City, Cikarang Bekasi 021-8972455, 89907269","","","2013-04-25",""
5225,"KCP Talavera Gedung Talavera, Jln. TB Simatupang Kav. 26 Jakarta 021-75924541-43","","","2013-04-25",""
5230,"KCP Hasanudin Jln. Hasanudin 43/48 Jakarta 021-72570705, 7250682","","","2013-04-25",""
5240,"KCP Wolter Mongisidi Jln. Wolter Monginsidi 56 Jakarta 021-7202124-25","","","2013-04-25",""
5250,"KCP Ratu Plaza Jln. Jend. Sudirman Lantai Dasar Jakarta 0","","","2013-04-25",""
5260,"KCP KS Tubun Gd.Graha Indramas Lt.dasar, Jln.AIP II KS Tubun Raya No.77 Jakarta 021-53673301-03","","","2013-04-25",""
5270,"KCP Bina Nusantara Kamp.II Univ.Bina Nusantara,Jln.Anggrek Cakra 10 Kebon Jeruk Jakarta 021-5350626-27","","","2013-04-25",""
5280,"KCP Jelambar Baru Raya Jln. Jelambar Baru Raya 53 C Jakarta 021-5649208, 5691176","","","2013-04-25",""
5290,"KCP Pejagalan Jln. Pejagalan I No. 3E Jakarta 021-6911693, 6914052, 6918906","","","2013-04-25",""
5300,"KCP Perniagaan Timur Jln. Perniagaan Timur 38 Jakarta 021-6915120, 6918912","","","2013-04-25",""
5310,"KCP Taman Kencana Komp.Taman Kencana Blok C1/11, Jln. Kamal Raya, Cengkareng Jakarta 021-5553439, 5553164, 5557742","","","2013-04-25",""
5320,"KCP Telepon Kota Jln. Telepon Kota 34 Jakarta 021-6922768, 6928016","","","2013-04-25",""
5330,"KCP ITC Roxy Mas II ITC Roxy Mas Lt. 4 Blok E No. 26-38, Jln. KH Hasyim Ashari No. 125 Jakarta 021-30002644-47","","","2013-04-25",""
5340,"KCP Pinangsia Jln. Pinangsia II No.3 & 3A Jakarta 021-6903714, 6903719","","","2013-04-25",""
5350,"KCP Juanda III Jln. Ir. Juanda III No. 34 Jakarta 021-3517662-63, 3853084, 3863949","","","2013-04-25",""
5360,"KCP Metro Pasar Baru Gedung Metro Pasar Baru lt.4 No.404, Jln. Samanhudi Jakarta 0","","","2013-04-25",""
5370,"KCP Grogol Jln. Dr. Mawardi IV/41 Jakarta 021-5660701, 5663145-52","","","2013-04-25",""
5375,"KCP Pacific Place Pacific Place Mall Lt. 3 Unit 3-39 Kawasan Niaga Terpadu Sudirman Jln. Jend. Sudirman Kav. 52-53 Lot Jakarta 021-51402780, 51402790","","","2013-04-25",""
5380,"KCP Taman Harapan Indah Komp. Taman Harapan Indah Blok EE No.1, Jelambar Baru Jakarta 021-56962463, 56962452","","","2013-04-25",""
5385,"KCP Summitmas Summitmas I Lt. Dasar, Jln. Jend. Sudirman Kav. 61-62 Jakarta 021-5226886","","","2013-04-25",""
5390,"KCP Citra Garden II Perum. Citra Garden II Ruko Citra Niaga Blok B No. 1 & 2 Jakarta 021-54374715","","","2013-04-25",""
5415,"KCP Mall Grand Indonesia Gedung Grand Indonesia Mall A, Lower Ground No. 20-21, Jln. MH Thamrin No. 1 Jakarta 021-23580577","","","2013-04-25",""
5440,"KCP Biak Jln. Biak No. 44 AB Jakarta 021-6319035, 6313614","","","2013-04-25",""
5450,"KCP ITC Roxi Mas ITC Roxy Mas Basement 13, Jln.KH.Hasyim Ashari 125 Jakarta 021-63857816, 63857832","","","2013-04-25",""
5460,"KCP Menara Batavia Gedung Menara Batavia Lt.Basement, Jln.KH Mansyur kav.126 Jakarta 0","","","2013-04-25",""
5470,"KCP Pasar Minggu Center Jln. Lenteng Agung Raya No. 26 E-F Jakarta 021-78833675, 78833677-79","","","2013-04-25",""
5475,"KCP Karawang Tuparev Jln. Tuparev No. 356 Karawang 0267-622458, 622648, 8452924, 84529","","","2013-04-25",""
5490,"KCP Taman Semanan Indah Perum. Taman Semanan Blok C/48, Jln.Duri Kosambi Jakarta 021-5455438, 5455287, 54390238","","","2013-04-25",""
5500,"KCP Kemanggisan Jln. Kemanggisan Utama Raya 37 Jakarta 021-5482311, 5482747","","","2013-04-25",""
5510,"KCP Bandara S/H Term D Bandara Soekarno Hatta term D Tangerang 021-5501923, 5501980","","","2013-04-25",""
5520,"KCP Warung Buncit Gedung Multika, Jln. Mampang Prapatan Raya 71-73 Jakarta 021-7975146, 7975149, 7975224","","","2013-04-25",""
5530,"KCP Otista Jln. Otista No. 99 Jakarta 0","","","2013-04-25",""
5540,"KCP Sejati Mulia Koperasi Sejati Mulia B 1, Jln.Ragunan Pasar Minggu Jakarta 021-7813150, 7827839","","","2013-04-25",""
5550,"KCP M. Duryat Jln. Kombes M. Duryat Blok A No. 5-6 Surabaya 031-5352882-83","","","2013-04-25",""
5560,"KCP Dupak Pertokoan Dupak Megah Jaya, Jln. Dupak 3-9 Blok B No. 1 Surabaya 031-5464852-53","","","2013-04-25",""
5600,"KCP Margorejo Jln. Raya Margorejo Indah 10-11 Surabaya 0","","","2013-04-25",""
5650,"KCP Kapasari Jln. Kapasari 81 Surabaya 0","","","2013-04-25",""
5660,"KCP Panglima Polim Raya Ruko Grand Panglima Polim, Jln. Panglima Polim Raya 16-17 Jakarta 021-72793202, 72801501-02","","","2013-04-25",""
5680,"KCP Kemang Pratama Komplek Ruko Kemang Pratama Blok AN No. 1A, Jln. Kemang Pratama Raya Bekasi 021-82427581, 82427535","","","2013-04-25",""
5700,"KCP HR. Rasuna Said Jln. Rasuna Said Kav. B10-11 Jakarta 021-5251461, 5251561","","","2013-04-25",""
5710,"KCP Kyai Caringin Jln. Balikpapan No. 19 B & C Jakarta 021-3844542, 3844490","","","2013-04-25",""
5720,"KCP Mayor Oking Jln. M. Oking Jayaatmaja 142, Citeureup Bogor 0","","","2013-04-25",""
5725,"KCP Kota Wisata Ruko Trafalgar Blok SE I No. 1-2, Perumahan Kota Wisata Cibubur, Kec. Gunung Putri Cibinong 021-84935346, 84935440, 84935106","","","2013-04-25",""
5730,"KCP Cempaka Putih Permai Komp. Cempaka Putih Permai Blok A/12 Jakarta 0","","","2013-04-25",""
5735,"KCP Puri Begawan Gedung Pertemuan Puri Begawan, Jl. Raya Pajajaran No. 5-7 Bogor 0251-392320","","","2013-04-25",""
5740,"KCP Pasar Jatinegara Jln. Pasar Timur 37 Jakarta 021-2801384, 8190030","","","2013-04-25",""
5750,"KCP Saharjo Jln. Dr. Saharjo 149 G-H Jakarta 021-8312723-24","","","2013-04-25",""
5770,"KCP Taman Galaxi Jln. Raya Taman Galaxi Blok A/31 Bekasi 021-82408824-25","","","2013-04-25",""
5780,"KCP Ruko Kalimas Ruko Kalimas Blok B No. 6, Jln. Chairil Anwar Bekasi 021-8809819, 8806217","","","2013-04-25",""
5790,"KCP Rawasari Jln. Rawasari Selatan 41 Jakarta 021-4202909, 4268716","","","2013-04-25",""
5800,"KCP Utan Kayu Jln. Utan Kayu 94 Jakarta 0","","","2013-04-25",""
5810,"KCP Pluit Mega Mal Jln. Pluit Permai Raya 60 Jakarta 021-6684020-22","","","2013-04-25",""
5820,"KCP Sunter Bisma Komp. Nirwana Sunter Blok A/31-32, Jln. Bisma Raya Asri Jakarta 021-6518629, 6518632","","","2013-04-25",""
5830,"KCP Bandengan Utara Raya Jln. Bandengan Utara Raya 1A Jakarta 021-6928983, 6922861","","","2013-04-25",""
5850,"KCP Angke Jln. Tubagus Angke No. 37 Jakarta 021-6330812, 6330843","","","2013-04-25",""
5860,"KCP KHM Mansyur II Jln. KHM Mansyur 73 B dan 72 C Jakarta 021-6314044, 6314149, 63851039, 63","","","2013-04-25",""
5870,"KCP Pembangunan Jln. Pembangunan I No. 25A Jakarta 021-6341428, 6343630","","","2013-04-25",""
5880,"KCP Mangga Besar Raya Jln. Mangga Besar Raya 128 Jakarta 021-6009753, 6009769","","","2013-04-25",""
5885,"KCP Lindeteves Trade Center Gedung Lindeteves Trade Center Ruko RA 33 - 35 - 36, Jln.Hayam Wuruk 127 Jakarta 021-. . .","","","2013-04-25",""
5890,"KCP Pecenongan Jln. Pecenongan 86 Jakarta 021-2310140, 2310144","","","2013-04-25",""
5910,"KCP Mangga Dua Square Komp. Mangga Dua Square Blok F No. 17, Jln. Gunung Sahari Raya Jakarta 021-623100-35-36","","","2013-04-25",""
5920,"KCP Kaveling Polri Jln. Pasar Inpres Kav. Polri Blok F VIII No.1605 B Jakarta 021-5608274, 5655819","","","2013-04-25",""
5930,"KCP Kosambi Jln. Kosambi Duri Raya 86 Jakarta 021-5446269, 9137710","","","2013-04-25",""
